code,name,industry,outstanding,totals,timeToMarket
000625,长安汽车,汽车整车,37.61,48.03,19970610
002028,思源电气,电气设备,5.79,7.6,20040805
000524,岭南控股,酒店餐饮,2.72,6.7,19931118
000813,德展健康,化学制药,10.81,22.41,19980519
000935,四川双马,水泥,7.63,7.63,19990824
600522,中天科技,通信设备,27.31,30.66,20021024
000687,华讯方舟,通信设备,5.29,7.66,19970221
300358,楚天科技,医疗保健,1.8,4.74,20140121
002136,安 纳 达,化工原料,2.14,2.15,20070530
300251,光线传媒,影视音像,27.52,29.34,20110803
000639,西王食品,食品,5.27,7.71,19961126
300443,金雷风电,专用机械,1.59,2.38,20150422
603301,振德医疗,医疗保健,0.25,1.0,20180412
600100,同方股份,电脑设备,29.64,29.64,19970627
300137,先河环保,环境保护,4.74,5.51,20101105
603303,得邦照明,家用电器,1.02,4.08,20170330
300505,川金诺,化工原料,0.38,0.93,20160315
000777,中核科技,机械基件,3.83,3.83,19970710
000831,五矿稀土,小金属,9.81,9.81,19980911
603722,阿科力,化工原料,0.22,0.87,20171025
603669,灵康药业,化学制药,3.64,3.64,20150528
300732,设研院,建筑施工,0.32,1.3,20171212
300592,华凯创意,软件服务,0.83,1.22,20170120
002878,元隆雅图,文教休闲,0.32,1.3,20170606
300123,亚光科技,船舶,2.77,5.6,20100928
300582,英飞特,半导体,1.19,2.01,20161228
600265,ST景谷,林业,1.3,1.3,20000825
300642,透景生命,医疗保健,0.53,0.91,20170421
603360,百傲化学,化工原料,0.78,1.87,20170206
603779,威龙股份,红黄药酒,0.93,2.3,20160516
002293,罗莱生活,纺织,7.0,7.45,20090910
000858,五 粮 液,白酒,37.96,38.82,19980427
002767,先锋电子,电器仪表,0.68,1.5,20150612
603777,来伊份,食品,1.09,3.41,20161012
300136,信维通信,通信设备,7.45,9.83,20101105
600148,长春一东,汽车配件,1.42,1.42,19980520
300222,科大智能,电气设备,3.29,7.3,20110525
300497,富祥股份,化学制药,1.23,2.25,20151222
603005,晶方科技,半导体,1.75,2.34,20140210
603535,嘉诚国际,仓储物流,0.38,1.5,20170808
300280,南通锻压,专用机械,1.28,1.46,20111229
300721,怡达股份,化工原料,0.2,0.81,20171115
600694,大商股份,百货,2.94,2.94,19931122
300294,博雅生物,生物制药,3.41,4.33,20120308
600519,贵州茅台,白酒,12.56,12.56,20010827
601799,星宇股份,汽车配件,2.76,2.76,20110201
603997,继峰股份,汽车配件,6.3,6.38,20150302
603880,南卫股份,医疗保健,0.33,1.3,20170807
603838,四通股份,陶瓷,2.67,2.67,20150701
603825,华扬联众,互联网,0.56,2.3,20170802
603636,南威软件,软件服务,5.23,5.27,20141230
603501,韦尔股份,半导体,1.37,4.56,20170504
603386,广东骏亚,元器件,0.51,2.02,20170912
603333,明星电缆,电气设备,5.2,5.2,20120507
603315,福鞍股份,机械基件,2.0,2.2,20150424
603223,恒通股份,供气供热,1.68,2.02,20150630
603098,森特股份,装修装饰,0.75,4.8,20161216
603086,先达股份,农药化肥,0.73,1.12,20170511
603032,德新交运,公路,0.78,1.6,20170105
603016,新宏泰,电气设备,0.7,1.48,20160701
603010,万盛股份,化工原料,2.2,2.54,20141010
601727,上海电气,电气设备,98.51,147.25,20081205
601633,长城汽车,汽车整车,60.28,91.27,20110928
601390,中国中铁,建筑施工,186.36,228.44,20071203
601118,海南橡胶,橡胶,39.31,42.79,20110107
601058,赛轮金宇,汽车配件,22.94,27.01,20110630
601005,重庆钢铁,普钢,83.8,89.19,20070228
600850,华东电脑,软件服务,4.23,4.23,19940324
600848,上海临港,园区开发,4.0,11.2,19940324
600844,丹化科技,化工原料,8.23,10.17,19940311
600811,东方集团,综合类,32.73,37.15,19940106
600802,福建水泥,水泥,3.82,3.82,19940103
600800,天津磁卡,综合类,6.11,6.11,19931206
600796,钱江生化,农药化肥,3.01,3.01,19970408
600790,轻纺城,商品城,14.66,14.66,19970228
600785,新华百货,百货,2.26,2.26,19970108
600768,宁波富邦,铝,1.34,1.34,19961111
600766,园城黄金,黄金,2.24,2.24,19961028
600764,中国海防,通信设备,3.3,3.96,19961104
600759,洲际油气,石油开采,22.58,22.64,19961008
600751,海航科技,水运,25.73,28.99,19960909
600750,江中药业,中成药,4.2,4.2,19960923
600745,闻泰科技,通信设备,4.83,6.37,19960828
600733,SST前锋,区域地产,0.76,1.98,19960816
600732,ST新梅,区域地产,4.46,4.46,19960816
600730,中国高科,综合类,5.87,5.87,19960726
600727,鲁北化工,农药化肥,3.51,3.51,19960702
600724,宁波富达,区域地产,14.45,14.45,19960716
600701,*ST工新,综合类,7.76,10.35,19960528
600698,湖南天雁,汽车配件,7.37,9.72,19931206
600687,刚泰控股,黄金,10.79,14.89,19931108
600678,四川金顶,水泥,3.49,3.49,19931008
600641,万业企业,区域地产,8.06,8.06,19930407
600604,市北高新,园区开发,13.34,18.73,19920327
600577,精达股份,电气设备,19.55,19.55,20020911
600515,海航基础,全国地产,16.58,39.08,20020806
600506,香梨股份,种植业,1.48,1.48,20011226
600491,龙元建设,建筑施工,9.48,15.3,20040524
600490,鹏欣资源,铜,14.87,21.12,20030626
600485,信威集团,通信设备,18.13,29.24,20030807
600463,空港股份,园区开发,3.0,3.0,20040318
600426,华鲁恒升,农药化肥,16.15,16.2,20020620
600423,*ST柳化,农药化肥,3.99,3.99,20030717
600399,*ST抚钢,特种钢,11.3,13.0,20001229
600378,天科股份,化工原料,2.97,2.97,20010111
600335,国机汽车,汽车配件,10.3,10.3,20010305
600318,新力金融,多元金融,4.84,4.84,20001208
600293,三峡新材,玻璃,5.17,11.62,20000919
600248,延长化建,建筑施工,6.08,6.16,20000622
600232,金鹰股份,纺织,3.65,3.65,20000602
600226,瀚叶股份,农药化肥,19.93,31.39,19991116
600217,中再资环,环境保护,13.19,13.89,19991216
600175,美都能源,综合类,24.51,35.76,19990408
600173,卧龙地产,全国地产,7.25,7.28,19990415
600172,黄河旋风,矿物制品,11.69,14.76,19981126
600166,福田汽车,汽车整车,66.7,66.7,19980602
600157,永泰能源,煤炭开采,124.26,124.26,19980513
600146,商赢环球,塑料,2.0,4.7,19990707
600145,*ST新亿,陶瓷,14.91,14.91,19990923
600122,宏图高科,其他商业,11.58,11.58,19980420
600086,东方金钰,服饰,10.57,13.5,19970606
600052,浙江广厦,区域地产,8.72,8.72,19970415
600022,山东钢铁,普钢,106.89,109.47,20040629
300740,御家汇,日用化工,0.68,2.72,20180208
300683,海特生物,生物制药,0.26,1.03,20170808
300670,大烨智能,电气设备,0.49,1.94,20170703
300603,立昂技术,通信设备,0.57,1.03,20170126
300561,汇金科技,软件服务,0.67,1.71,20161117
300518,盛讯达,软件服务,0.47,0.93,20160624
300510,金冠电气,电气设备,0.78,2.91,20160506
300428,四通新材,铝,1.38,2.91,20150319
300362,天翔环境,环境保护,1.92,4.37,20140121
300343,联创互联,互联网,3.75,5.9,20120801
300324,旋极信息,软件服务,10.02,17.49,20120608
300323,华灿光电,半导体,6.9,10.81,20120601
300247,乐金健康,医疗保健,5.78,8.05,20110729
300242,佳云科技,互联网,5.08,6.35,20110712
300198,纳川股份,塑料,7.82,10.32,20110407
300197,铁汉生态,环境保护,14.47,22.79,20110329
300187,永清环保,环境保护,5.96,6.48,20110308
300183,东软载波,软件服务,2.64,4.7,20110222
300178,腾邦国际,旅游服务,5.32,6.17,20110215
300169,天晟新材,塑料,2.58,3.26,20110125
300146,汤臣倍健,食品,8.76,14.69,20101215
300131,英唐智控,元器件,6.28,10.7,20101019
300118,东方日升,半导体,6.92,9.04,20100902
300111,向日葵,半导体,11.17,11.2,20100827
300108,吉药控股,中成药,4.23,6.66,20100825
300103,达刚路机,工程机械,2.51,3.18,20100812
300062,中能电气,电气设备,1.89,3.08,20100319
300042,朗科科技,电脑设备,1.12,1.34,20100108
300009,安科生物,生物制药,6.55,9.97,20091030
002880,卫光生物,生物制药,0.27,1.08,20170616
002860,星帅尔,电气设备,0.47,1.14,20170412
002856,美芝股份,装修装饰,0.3,1.22,20170320
002819,东方中科,电器仪表,0.44,1.13,20161111
002765,蓝黛传动,汽车配件,2.55,4.29,20150612
002755,东方新星,建筑施工,1.72,1.72,20150515
002750,龙津药业,中成药,3.97,4.0,20150324
002745,木林森,半导体,5.2,12.52,20150217
002739,万达电影,影视音像,11.4,11.74,20150122
002723,金莱特,家用电器,1.26,1.87,20140129
002719,麦趣尔,乳制品,1.01,1.74,20140128
002716,金贵银业,小金属,3.67,5.65,20140128
002668,奥马电器,家用电器,6.54,10.84,20120416
002665,首航节能,电气设备,17.27,25.39,20120327
002656,摩登大道,服饰,4.48,7.13,20120228
002650,加加食品,食品,9.45,11.52,20120106
002641,永高股份,塑料,8.95,11.23,20111208
002630,华西能源,专用机械,9.7,11.81,20111111
002617,露笑科技,电气设备,10.47,11.02,20110920
002610,爱康科技,电气设备,42.23,44.9,20110815
002605,姚记扑克,文教休闲,2.67,3.97,20110805
002602,世纪华通,汽车配件,7.98,14.59,20110728
002592,八菱科技,汽车配件,2.04,2.83,20111111
002578,闽发铝业,铝,5.48,9.88,20110428
002573,清新环境,环境保护,10.79,10.81,20110422
002569,步森股份,服饰,1.4,1.4,20110412
002555,三七互娱,互联网,11.82,21.25,20110302
002547,春兴精工,通信设备,8.0,11.28,20110218
002512,达华智能,元器件,6.4,10.95,20101203
002502,骅威文化,影视音像,5.84,8.6,20101117
002496,辉丰股份,农药化肥,9.47,15.07,20101109
002487,大金重工,钢加工,5.4,5.52,20101015
002485,希努尔,服饰,5.44,5.44,20101015
002484,江海股份,元器件,7.6,8.15,20100929
002477,雏鹰农牧,农业综合,19.9,31.35,20100915
002464,众应互联,互联网,2.83,3.26,20100831
002459,天业通联,工程机械,3.87,3.89,20100810
002450,康得新,化工原料,28.9,35.39,20100716
002445,中南文化,影视音像,12.99,14.11,20100713
002437,誉衡药业,化学制药,21.66,21.98,20100623
002436,兴森科技,元器件,11.99,14.88,20100618
002431,棕榈股份,建筑施工,12.7,14.87,20100610
002412,汉森制药,中成药,2.87,2.96,20100525
002411,必康股份,化学制药,2.94,15.32,20100525
002408,齐翔腾达,化工原料,16.76,17.75,20100518
002388,新亚制程,元器件,4.0,5.04,20100413
002386,天原集团,化工原料,6.72,6.72,20100409
002370,亚太药业,化学制药,4.08,5.36,20100316
002369,卓翼科技,通信设备,4.2,5.8,20100316
002359,北讯集团,钢加工,7.08,10.87,20100210
002350,北京科锐,电气设备,4.87,5.0,20100203
002312,三泰控股,电脑设备,10.73,14.05,20091203
002310,东方园林,建筑施工,16.23,26.83,20091127
002309,中利集团,电气设备,4.69,8.72,20091127
002299,圣农发展,农业综合,11.01,12.39,20091021
002263,*ST东南,塑料,18.78,18.78,20080728
002260,*ST德奥,航空,2.65,2.65,20080716
002252,上海莱士,生物制药,49.73,49.75,20080623
002239,奥特佳,汽车配件,30.09,31.31,20080522
002226,江南化工,化工原料,9.11,12.49,20080506
002216,三全食品,食品,5.71,8.12,20080220
002211,宏达新材,橡胶,4.32,4.32,20080201
002210,飞马国际,仓储物流,13.89,16.53,20080130
002171,楚江新材,铜,10.28,10.69,20070921
002163,中航三鑫,装修装饰,8.03,8.04,20070823
002147,新光圆成,区域地产,5.37,18.28,20070808
002121,科陆电子,电器仪表,8.29,14.08,20070306
002113,天润数娱,互联网,8.05,15.33,20070208
002102,冠福股份,化学制药,19.92,26.34,20061229
002100,天康生物,饲料,7.09,9.63,20061226
002098,浔兴股份,服饰,3.1,3.58,20061222
002096,南岭民爆,化工原料,3.71,3.71,20061222
002086,东方海洋,渔业,4.76,7.56,20061128
002083,孚日股份,纺织,8.66,9.08,20061124
002076,雪 莱 特,家用电器,4.46,7.78,20061025
002075,沙钢股份,特种钢,22.07,22.07,20061025
002059,云南旅游,旅游景点,7.31,7.31,20060810
002051,中工国际,建筑施工,11.08,11.13,20060619
002041,登海种业,种植业,8.74,8.8,20050418
002033,丽江旅游,旅游景点,5.49,5.49,20040825
002011,盾安环境,工程机械,8.4,9.17,20040705
000972,*ST中基,食品,7.71,7.71,20000926
000967,盈峰环境,环境保护,7.44,11.67,20000330
000931,中 关 村,区域地产,7.02,7.53,19990712
000912,*ST天化,农药化肥,5.85,5.85,19990603
000892,欢瑞世纪,影视音像,5.17,9.81,19990115
000825,太钢不锈,特种钢,20.8,56.96,19981021
000779,三毛派神,纺织,1.86,1.86,19970528
000727,华东科技,元器件,29.31,45.3,19970520
000723,美锦能源,焦炭加工,10.81,41.06,19970515
000720,*ST新能,火力发电,8.63,12.9,19970509
000711,京蓝科技,软件服务,4.05,8.77,19970411
000703,恒逸石化,化纤,20.78,23.08,19970328
000673,当代东方,影视音像,4.17,7.92,19970124
000669,金鸿控股,供气供热,6.7,6.8,19961210
000666,经纬纺机,纺织机械,4.74,7.04,19961210
000616,海航投资,全国地产,14.3,14.3,19961108
000611,天首发展,纺织,3.19,3.22,19961008
000603,盛达矿业,铅锌,4.11,6.9,19960823
000563,陕国投Ａ,多元金融,28.62,30.9,19940110
000545,金浦钛业,化工原料,9.59,9.87,19931215
000540,中天金融,多元金融,65.06,70.46,19940202
000526,紫光学大,文教休闲,0.96,0.96,19931101
000520,长航凤凰,水运,10.12,10.12,19931025
000502,绿景控股,医疗保健,1.83,1.85,19921123
000501,鄂武商Ａ,百货,6.78,7.69,19921120
000426,兴业矿业,铅锌,13.3,18.78,19960828
000408,藏格控股,农药化肥,4.47,19.94,19960628
000038,深大通,广告包装,1.8,5.23,19940808
000035,中国天楹,环境保护,11.68,13.52,19940408
000030,富奥股份,汽车配件,12.52,12.93,19930929
000029,深深房Ａ,区域地产,8.92,10.12,19930915
000008,神州高铁,运输设备,25.58,28.18,19920507
000403,ST生化,生物制药,2.65,2.73,19960628
300408,三环集团,元器件,16.42,17.41,20141203
600771,广誉远,中成药,2.68,3.53,19961105
000150,宜华健康,医疗保健,5.26,6.27,20000807
600779,水井坊,白酒,4.89,4.89,19961206
600929,湖南盐业,食品,1.5,9.18,20180326
603113,金能科技,化工原料,3.32,6.76,20170511
600867,通化东宝,生物制药,19.73,20.54,19940824
600566,济川药业,中成药,8.14,8.14,20010822
603239,浙江仙通,汽车配件,0.91,2.71,20161230
300229,拓尔思,软件服务,4.47,4.69,20110615
002324,普利特,塑料,2.35,4.06,20091218
000960,锡业股份,小金属,12.09,16.69,20000221
600898,国美通讯,通信设备,2.53,2.53,19960418
000726,鲁 泰Ａ,纺织,5.61,9.23,20001225
002644,佛慈制药,中成药,5.11,5.11,20111222
000056,皇庭国际,房产服务,2.86,11.75,19960708
002842,翔鹭钨业,小金属,0.72,1.7,20170119
002258,利尔化学,农药化肥,5.24,5.24,20080708
000963,华东医药,化学制药,13.02,14.58,20000127
600285,羚锐制药,中成药,5.35,5.92,20001018
600857,宁波中百,百货,2.24,2.24,19940425
600280,中央商场,百货,11.48,11.48,20000926
603588,高能环境,环境保护,6.54,6.62,20141229
603129,春风动力,摩托车,0.33,1.35,20170818
300041,回天新材,化工原料,2.59,4.26,20100108
000519,中兵红箭,矿物制品,7.35,14.03,19931008
603138,海量数据,软件服务,0.47,1.5,20170306
600529,山东药玻,医疗保健,3.6,4.25,20020603
000902,新洋丰,农药化肥,11.68,13.05,19990408
603306,华懋科技,汽车配件,2.77,3.07,20140926
002372,伟星新材,其他建材,11.73,13.11,20100318
603856,东宏股份,塑料,0.64,2.56,20171106
002643,万润股份,化工原料,8.76,9.09,20111220
002435,长江润发,化学制药,3.12,8.34,20100618
300558,贝达药业,化学制药,1.7,4.01,20161107
300392,腾信股份,互联网,2.59,3.84,20140910
600422,昆药集团,中成药,6.76,7.86,20001206
300159,新研股份,农用机械,9.51,14.9,20110107
000042,中洲控股,全国地产,4.88,6.65,19940921
601965,中国汽研,汽车服务,9.61,9.7,20120611
300560,中富通,通信设备,0.61,1.58,20161101
002903,宇环数控,机床制造,0.38,1.5,20171013
000733,振华科技,元器件,4.69,4.69,19970703
300596,利安隆,化工原料,1.22,1.8,20170119
000719,中原传媒,出版业,6.67,10.23,19970331
002732,燕塘乳业,乳制品,1.56,1.57,20141205
300456,耐威科技,元器件,1.42,2.83,20150514
002534,杭锅股份,专用机械,7.28,7.39,20110110
300094,国联水产,渔业,7.46,7.84,20100708
002409,雅克科技,化工原料,1.83,4.63,20100525
002553,南方轴承,汽车配件,2.21,3.48,20110225
000597,东北制药,化学制药,4.73,5.7,19960523
600961,株冶集团,铅锌,5.27,5.27,20040830
300504,天邑股份,通信设备,0.67,2.67,20180330
000615,京汉股份,全国地产,3.54,7.84,19961016
600661,新南洋,文教休闲,2.59,2.87,19930614
002322,理工环科,环境保护,2.86,3.98,20091218
603012,创力集团,专用机械,6.37,6.37,20150320
600493,XD凤竹纺,纺织,2.72,2.72,20040421
300067,安诺其,染料涂料,4.32,7.2,20100421
002455,百川股份,化工原料,3.16,5.17,20100803
002712,思美传媒,广告包装,1.79,3.42,20140123
000782,美达股份,化纤,4.46,5.28,19970619
300130,新国都,电脑设备,2.9,4.78,20101019
002313,日海智能,通信设备,3.12,3.12,20091203
002545,东方铁塔,钢加工,6.18,12.91,20110211
603326,我乐家居,家居用品,0.64,2.26,20170616
600805,悦达投资,综合类,8.5,8.51,19940103
300069,金利华电,电气设备,0.92,1.17,20100421
002669,康达新材,化工原料,2.15,2.41,20120416
002648,卫星石化,化工原料,8.01,10.66,20111228
002916,深南电路,元器件,0.7,2.8,20171213
600809,山西汾酒,白酒,8.66,8.66,19940106
300266,兴源环境,环境保护,14.53,15.64,20110927
300425,环能科技,环境保护,5.84,6.77,20150216
000510,金路集团,化工原料,5.49,6.09,19930507
600538,国发股份,医药商业,4.64,4.64,20030114
603555,贵人鸟,服饰,6.29,6.29,20140124
603603,博天环境,环境保护,2.35,4.0,20170217
600083,博信股份,建筑施工,2.28,2.3,19970606
002172,澳洋科技,化纤,6.94,7.76,20070921
002024,苏宁易购,电器连锁,58.47,93.1,20040721
603198,迎驾贡酒,白酒,8.0,8.0,20150528
603520,司太立,化学制药,0.65,1.2,20160309
000921,海信科龙,家用电器,9.02,13.63,19990713
002353,杰瑞股份,化工机械,6.68,9.58,20100205
600987,航民股份,纺织,6.35,6.35,20040809
603909,合诚股份,建筑施工,0.25,1.03,20160628
600674,川投能源,水力发电,44.02,44.02,19930924
002483,润邦股份,工程机械,5.75,6.72,20100929
600655,豫园股份,百货,14.37,38.76,19920902
600559,老白干酒,白酒,4.9,6.66,20021029
000785,武汉中商,百货,2.51,2.51,19970711
603027,千禾味业,食品,1.33,3.26,20160307
601886,江河集团,装修装饰,9.41,11.54,20110818
002640,跨境通,服饰,9.82,15.58,20111208
600853,龙建股份,建筑施工,5.37,6.44,19940404
600739,辽宁成大,商贸代理,15.3,15.3,19960819
600965,福成股份,农业综合,5.28,8.19,20040713
600208,新湖中宝,全国地产,85.98,85.99,19990623
002352,顺丰控股,仓储物流,8.92,44.19,20100205
600834,申通地铁,公共交通,4.77,4.77,19940224
601619,嘉泽新能,新型电力,1.94,19.33,20170720
603156,养元饮品,软饮料,0.6,7.53,20180212
600428,中远海特,水运,16.9,21.47,20020418
000680,山推股份,工程机械,10.57,12.41,19970122
603179,新泉股份,汽车配件,0.93,2.27,20170317
603110,东方材料,染料涂料,0.36,1.44,20171013
002278,神开股份,化工机械,3.44,3.64,20090811
300476,胜宏科技,元器件,6.66,7.7,20150611
603040,新坐标,机械基件,0.31,0.79,20170209
603517,绝味食品,食品,1.64,4.1,20170317
300114,中航电测,元器件,5.91,5.91,20100827
002316,亚联发展,软件服务,3.15,3.93,20091209
300534,陇神戎发,中成药,1.84,3.03,20160913
002264,新 华 都,超市连锁,6.02,6.92,20080731
600868,梅雁吉祥,水力发电,18.98,18.98,19940912
000572,海马汽车,汽车整车,16.42,16.45,19940808
600313,农发种业,种植业,9.94,10.82,20010119
002383,合众思壮,通信设备,4.77,7.43,20100402
002417,深南股份,通信设备,2.24,2.7,20100601
600703,三安光电,半导体,40.78,40.78,19960528
603666,亿嘉和,专用机械,0.18,0.7,20180612
603630,拉芳家化,日用化工,0.81,2.27,20170313
002645,华宏科技,专用机械,2.53,3.56,20111220
603676,卫信康,化学制药,0.63,4.23,20170721
002119,康强电子,半导体,2.83,2.89,20070302
600660,福耀玻璃,汽车配件,20.03,25.09,19930610
002254,泰和新材,化纤,6.11,6.11,20080625
603368,柳药股份,医药商业,2.05,2.59,20141204
300708,聚灿光电,半导体,0.64,2.57,20171016
300174,元力股份,化工原料,2.2,2.45,20110201
002759,天际股份,家用电器,1.26,4.52,20150528
603269,海鸥股份,机械基件,0.37,0.91,20170517
000651,格力电器,家用电器,59.7,60.16,19961118
600626,申达股份,纺织,7.1,7.1,19930107
600548,深高速,路桥,14.33,21.81,20011225
603398,邦宝益智,文教休闲,0.53,2.12,20151209
600323,瀚蓝环境,水务,7.66,7.66,20001225
601086,国芳集团,百货,1.6,6.66,20170929
300149,量子生物,食品,4.05,5.0,20101222
600789,鲁抗医药,化学制药,5.82,6.77,19970226
600763,通策医疗,医疗保健,3.21,3.21,19961030
600385,山东金泰,黄金,1.43,1.48,20010723
000022,深赤湾Ａ,港口,4.65,6.45,19930505
300145,中金环境,专用机械,11.86,19.23,20101209
300480,光力科技,电器仪表,0.65,1.92,20150702
002690,美亚光电,专用机械,3.27,6.76,20120731
600860,京城股份,专用机械,3.22,4.22,19940506
300444,双杰电气,电气设备,2.98,5.86,20150423
002579,中京电子,元器件,3.52,3.78,20110506
002432,九安医疗,医疗保健,4.33,4.33,20100610
600740,山西焦化,焦炭加工,6.57,14.32,19960808
300427,红相股份,电气设备,1.11,3.53,20150217
002895,川恒股份,化工原料,0.4,4.07,20170825
300179,四方达,矿物制品,3.26,5.0,20110215
603871,嘉友国际,仓储物流,0.28,1.12,20180206
000059,华锦股份,石油加工,15.99,15.99,19970130
002889,东方嘉盛,仓储物流,0.35,1.38,20170731
600416,湘电股份,电气设备,8.81,9.46,20020718
600787,中储股份,仓储物流,18.6,22.0,19970121
603313,梦百合,家居用品,0.82,2.4,20161013
002219,恒康医疗,中成药,18.27,18.65,20080306
300291,华录百纳,影视音像,5.97,8.12,20120209
600633,浙数文化,出版业,12.9,13.02,19930304
002901,大博医疗,医疗保健,0.4,4.0,20170922
300139,晓程科技,元器件,2.12,2.74,20101112
600675,中华企业,区域地产,18.67,47.07,19930924
300420,五洋停车,机械基件,3.5,7.16,20150217
300201,海伦哲,专用机械,8.9,10.41,20110407
000836,鑫茂科技,通信设备,12.08,12.08,19970929
600298,安琪酵母,食品,8.24,8.24,20000818
002521,齐峰新材,造纸,4.3,4.95,20101210
603133,碳元科技,元器件,1.12,2.08,20170320
300142,沃森生物,生物制药,13.5,15.37,20101112
603829,洛凯股份,电气设备,0.4,1.6,20171017
002374,丽鹏股份,建筑施工,7.24,8.77,20100318
603788,宁波高发,汽车配件,1.96,2.3,20150120
300482,万孚生物,生物制药,2.22,3.43,20150630
000973,佛塑科技,塑料,9.67,9.67,20000525
600080,金花股份,中成药,3.05,3.73,19970612
000860,顺鑫农业,白酒,5.71,5.71,19981104
600239,云南城投,区域地产,16.06,16.06,19991202
002335,科华恒盛,电气设备,2.25,2.8,20100113
002044,美年健康,医疗保健,13.17,31.22,20050518
603369,今世缘,白酒,12.55,12.55,20140703
000036,华联控股,全国地产,11.36,11.41,19940617
300612,宣亚国际,广告包装,0.45,1.62,20170215
603709,中源家居,家居用品,0.2,0.8,20180208
002707,众信旅游,旅游服务,5.1,8.5,20140123
300472,新元科技,专用机械,0.71,1.33,20150611
300523,辰安科技,软件服务,1.03,1.44,20160726
600133,东湖高新,园区开发,5.38,7.26,19980212
600067,冠城大通,全国地产,14.92,14.92,19970508
002020,京新药业,化学制药,5.09,7.25,20040715
603283,赛腾股份,专用机械,0.4,1.63,20171225
000739,普洛药业,化学制药,11.47,11.79,19970509
000546,金圆股份,水泥,5.73,7.15,19931215
601326,秦港股份,港口,5.58,55.87,20170816
600196,复星医药,化学制药,19.1,24.95,19980807
603011,合锻智能,机床制造,4.12,4.53,20141107
603067,振华股份,化工原料,1.56,3.08,20160913
600091,ST明科,化工原料,3.37,4.37,19970704
002157,正邦科技,饲料,21.41,23.31,20070817
300252,金信诺,电气设备,3.91,5.78,20110818
300270,中威电子,通信设备,1.51,3.03,20111012
300566,激智科技,元器件,0.95,1.62,20161115
300398,飞凯材料,染料涂料,3.64,4.27,20141009
600623,华谊集团,汽车配件,9.34,21.17,19921204
300192,科斯伍德,染料涂料,1.74,2.43,20110322
600792,云煤能源,焦炭加工,9.9,9.9,19970123
603056,德邦股份,仓储物流,1.0,9.6,20180116
002494,华斯股份,服饰,2.95,3.86,20101102
300637,扬帆新材,化工原料,0.64,1.24,20170412
000048,*ST康达,饲料,3.85,3.91,19941101
300620,光库科技,元器件,0.22,0.88,20170310
300314,戴维医疗,医疗保健,1.89,2.88,20120508
600129,太极集团,中成药,4.27,5.57,19971118
002922,伊戈尔,电气设备,0.33,1.32,20171229
600322,天房发展,区域地产,11.06,11.06,20010910
000751,锌业股份,铅锌,14.1,14.1,19970626
300593,新雷能,电气设备,0.67,1.16,20170113
300583,赛托生物,生物制药,0.34,1.08,20170106
002705,新宝股份,家用电器,4.59,8.13,20140121
300685,艾德生物,生物制药,0.36,1.44,20170802
300282,三盛教育,文教休闲,2.23,2.5,20111229
002395,双象股份,塑料,1.79,1.79,20100429
603703,盛洋科技,通信设备,1.09,2.3,20150423
002557,洽洽食品,食品,5.07,5.07,20110302
603615,茶花股份,家居用品,0.75,2.4,20170213
600869,智慧能源,电气设备,21.78,22.19,19950206
002633,申科股份,机械基件,1.49,1.5,20111122
600638,新黄浦,区域地产,6.73,6.73,19930326
002271,东方雨虹,其他建材,9.72,14.99,20080910
300409,道氏技术,陶瓷,2.43,3.87,20141203
603833,欧派家居,家居用品,0.9,4.2,20170328
600601,方正科技,电脑设备,21.95,21.95,19901219
300729,乐歌股份,家居用品,0.21,0.87,20171201
000023,深天地Ａ,其他建材,1.39,1.39,19930429
603717,天域生态,环境保护,1.22,2.42,20170327
002558,巨人网络,互联网,4.27,20.24,20110302
603688,石英股份,矿物制品,3.36,3.37,20141031
300659,中孚信息,软件服务,0.64,1.32,20170526
603839,安正时尚,服饰,1.04,4.05,20170214
300401,花园生物,食品,4.3,4.79,20141009
300434,金石东方,化学制药,0.83,2.23,20150424
300003,乐普医疗,医疗保健,14.12,17.82,20091030
002161,远 望 谷,通信设备,6.98,7.4,20070821
000028,国药一致,医药商业,3.08,4.28,19930809
002870,香山股份,电器仪表,0.4,1.11,20170515
300015,爱尔眼科,医疗保健,18.36,23.84,20091030
002511,中顺洁柔,造纸,12.58,12.88,20101125
300221,银禧科技,塑料,4.23,5.05,20110525
000803,*ST金宇,纺织,1.28,1.28,19980303
002499,科林环保,环境保护,1.63,1.89,20101109
600721,百花村,生物制药,3.03,4.0,19960626
603338,浙江鼎力,专用机械,2.27,2.48,20150325
300746,汉嘉设计,建筑施工,0.53,2.1,20180525
603527,众源新材,铜,0.44,1.74,20170907
002126,银轮股份,汽车配件,7.66,8.01,20070418
300542,新晨科技,软件服务,0.56,1.55,20160920
000826,启迪桑德,环境保护,11.88,14.31,19980225
603336,宏辉果蔬,农业综合,0.69,1.73,20161124
002418,康盛股份,机械基件,10.04,11.36,20100601
002134,天津普林,元器件,2.46,2.46,20070516
002565,顺灏股份,造纸,6.85,7.09,20110318
002461,珠江啤酒,啤酒,13.6,22.13,20100818
603696,安记食品,食品,0.48,1.68,20151209
603233,大参林,医药商业,0.4,4.0,20170731
300517,海波重科,建筑施工,0.41,1.07,20160719
002735,王子新材,塑料,0.42,0.84,20141203
002752,昇兴股份,广告包装,1.7,8.33,20150422
300410,正业科技,电器仪表,1.84,1.96,20141231
603895,天永智能,专用机械,0.27,1.08,20180122
000802,北京文化,影视音像,3.85,7.23,19980108
